soil_moisture_percent,temperature_c,humidity_percent,rainfall_mm,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,wind_speed_m_s,crop_type,crop_yield_ton_per_hectare,ldr_value
61.4,29.4,72.1,1115.5,38.3,49.0,50.4,2.2,Soybean,2.26,624
74.0,30.9,71.1,1086.1,141.0,50.7,114.0,2.45,Rice,4.78,399
57.5,26.5,72.9,653.7,47.6,38.8,70.3,2.52,Soybean,2.22,310
59.5,15.3,66.3,756.6,128.9,46.1,42.7,3.43,Wheat,4.69,637
72.1,28.4,72.1,1136.3,151.3,48.2,75.8,2.75,Rice,5.86,655
43.7,30.9,56.6,652.5,62.8,31.4,37.5,2.61,Jowar,2.06,198
73.1,29.2,60.8,1305.0,134.3,42.6,70.9,8.11,Rice,5.4,570
42.6,14.9,42.5,170.4,30.2,49.7,35.4,3.28,Chickpea,1.51,794
67.1,32.2,81.4,1276.9,168.6,61.8,104.1,5.22,Rice,5.68,201
53.0,17.6,58.7,398.9,123.2,42.8,45.1,3.35,Wheat,4.48,536
33.7,30.1,41.9,266.0,52.1,20.2,51.8,4.75,Jowar,2.26,787
81.0,29.4,82.7,2193.9,200.9,56.8,129.1,2.16,Rice,5.2,234
38.4,23.6,70.0,357.2,82.2,40.2,50.0,5.41,Jowar,1.75,490
43.7,36.9,52.2,671.0,78.9,34.5,45.8,2.33,Jowar,1.59,444
44.5,29.4,62.8,557.3,29.5,41.0,71.9,1.14,Groundnut,2.04,603
48.0,18.8,71.9,679.9,110.0,50.4,54.8,5.03,Wheat,4.57,369
75.6,22.4,75.4,1967.6,153.1,50.8,73.5,3.32,Rice,4.42,309
53.3,31.6,59.3,721.6,31.0,42.5,76.1,3.92,Groundnut,2.16,474
73.2,22.5,87.1,2323.9,183.2,51.7,88.3,4.04,Rice,4.28,227
55.6,33.0,71.9,994.1,37.7,55.2,51.1,4.43,Soybean,2.14,549
48.5,32.3,50.5,990.5,139.7,56.3,57.5,4.89,Cotton,2.78,636
43.7,33.2,37.0,555.6,114.8,48.6,56.3,5.06,Cotton,3.17,845
57.9,24.2,65.5,1052.0,106.8,44.1,81.2,3.82,Cotton,2.25,260
50.0,26.1,61.8,518.6,36.2,53.3,68.9,3.04,Groundnut,1.86,644
38.1,27.7,49.2,533.3,61.7,36.6,32.6,2.89,Bajra,1.86,709
45.5,20.1,56.2,457.8,133.2,50.1,34.4,4.65,Wheat,3.95,524
40.5,33.9,56.9,814.0,96.3,34.7,61.9,3.7,Cotton,2.62,547
42.8,15.4,72.8,296.2,24.5,35.1,23.0,1.73,Chickpea,1.74,79
74.0,30.8,65.7,2500.0,219.4,109.7,172.5,1.09,Sugarcane,7.62,314
45.9,25.4,62.1,1348.5,79.0,37.8,70.6,2.01,Cotton,1.97,400
58.3,26.8,66.6,531.9,46.3,43.5,72.1,2.54,Groundnut,2.03,180
49.7,13.1,64.2,382.2,33.3,41.1,41.9,4.23,Chickpea,1.44,649
60.0,16.6,57.5,498.1,131.4,37.3,50.3,1.81,Wheat,4.84,508
72.5,28.3,68.2,1359.3,191.0,66.5,198.8,0.5,Sugarcane,9.16,458
62.4,28.2,62.7,705.4,138.9,45.6,65.1,5.5,Maize,4.71,504
49.3,21.2,37.1,820.2,125.5,51.4,27.3,2.0,Wheat,3.63,790
76.7,24.2,72.9,992.5,194.1,49.4,115.5,3.03,Rice,4.46,438
42.3,29.2,57.5,187.4,58.8,32.3,46.0,2.88,Jowar,1.93,600
55.4,19.4,69.6,964.4,120.8,47.8,44.8,5.09,Wheat,4.61,530
62.6,18.3,79.3,853.0,134.3,47.2,51.4,2.77,Maize,3.96,523
47.0,21.5,54.2,809.2,34.1,57.9,57.0,1.26,Soybean,1.64,241
73.7,27.4,77.8,1829.8,250.0,86.8,174.8,3.64,Sugarcane,10.99,298
67.0,12.4,51.3,659.9,170.4,49.3,45.7,5.4,Wheat,3.71,541
35.8,30.8,56.7,671.1,62.8,43.6,43.8,4.15,Jowar,2.38,419
36.4,27.2,58.5,277.2,58.8,27.6,51.2,5.06,Jowar,2.1,829
84.7,29.1,76.7,1902.5,128.3,49.0,71.3,1.15,Rice,5.54,442
65.4,32.1,69.8,909.3,140.9,32.0,65.5,5.75,Maize,3.99,298
77.2,25.4,78.6,1734.9,231.0,44.7,93.8,1.05,Rice,5.56,125
60.3,23.7,64.0,733.2,154.1,46.1,41.5,2.14,Wheat,3.76,654
34.1,17.4,46.5,225.7,27.4,47.7,28.6,1.65,Chickpea,1.48,619
49.1,29.1,85.9,341.5,111.7,37.2,72.4,1.74,Cotton,2.39,356
72.6,31.3,69.8,1102.2,229.8,91.1,224.0,2.21,Sugarcane,9.5,129
40.7,32.2,53.2,569.4,38.3,37.1,38.4,5.67,Jowar,2.31,609
48.0,26.5,53.5,917.8,45.0,53.1,52.4,4.27,Groundnut,2.13,761
45.1,29.7,61.1,717.8,39.5,55.9,64.3,2.35,Groundnut,2.21,480
52.2,25.7,72.0,518.2,115.0,54.2,57.8,2.99,Wheat,3.54,473
52.8,16.2,69.6,928.3,123.3,46.2,46.1,8.01,Wheat,4.04,729
90.3,25.1,74.8,2220.2,228.5,65.6,65.4,5.97,Rice,3.84,408
24.0,35.0,39.7,623.8,80.4,24.3,35.3,4.94,Bajra,1.59,939
44.0,34.8,53.2,526.3,57.9,31.6,44.2,2.15,Bajra,1.69,733
68.5,30.9,55.6,544.3,104.7,59.8,54.4,4.82,Maize,4.73,801
48.9,31.8,69.7,885.1,46.7,71.8,55.5,1.16,Soybean,1.87,204
66.1,19.5,57.3,813.4,102.2,44.7,36.1,0.74,Wheat,4.09,441
62.1,27.5,67.9,1091.7,135.9,58.5,41.0,0.5,Wheat,2.39,194
54.9,29.6,63.2,718.6,37.8,41.3,53.3,4.65,Soybean,2.08,879
53.6,28.5,61.3,290.3,148.9,38.0,52.0,6.59,Wheat,3.16,631
55.5,29.9,62.9,840.2,102.7,50.0,49.1,6.7,Maize,5.54,502
52.6,22.8,55.8,251.0,97.4,32.3,43.7,2.22,Wheat,4.25,532
43.9,29.2,55.5,797.1,94.7,51.6,61.1,7.3,Cotton,3.01,427
44.8,16.2,59.9,826.0,31.8,49.8,37.4,5.43,Chickpea,1.53,112
36.6,29.3,52.7,150.2,77.6,25.1,49.6,2.09,Jowar,1.86,1023
80.4,25.2,85.1,1772.0,159.3,62.7,75.7,4.53,Rice,5.21,241
40.7,23.1,67.0,341.3,27.1,61.2,29.3,3.75,Chickpea,1.77,562
40.5,27.5,57.1,1037.3,32.6,45.8,57.0,3.36,Groundnut,1.83,323
74.4,25.8,73.8,555.7,146.1,54.6,51.1,2.9,Rice,4.21,463
39.2,26.5,62.2,137.8,27.0,41.9,49.0,3.62,Chickpea,1.07,673
59.4,15.4,52.1,975.8,97.6,62.5,46.8,1.15,Wheat,3.38,575
50.6,15.2,66.3,725.5,137.7,56.5,49.8,5.17,Wheat,3.42,605
38.8,33.9,51.2,244.5,61.9,33.8,53.0,4.73,Jowar,2.06,552
75.0,27.1,84.8,2152.1,127.8,31.7,57.5,0.79,Rice,4.51,271
26.0,23.4,39.9,260.5,58.1,39.2,42.9,3.74,Jowar,1.5,893
77.5,23.9,76.5,863.0,175.2,78.5,86.7,4.38,Rice,4.21,500
77.7,26.3,86.0,1709.7,202.2,42.1,85.0,1.86,Rice,4.35,314
47.8,35.0,44.7,501.3,54.7,42.2,31.3,1.78,Jowar,1.75,682
74.7,31.8,96.7,1606.0,212.5,42.9,84.5,0.9,Rice,5.41,52
58.9,23.9,57.8,630.1,38.3,62.6,82.5,2.75,Groundnut,1.73,673
81.1,33.7,81.1,1623.3,205.8,110.0,145.7,2.9,Sugarcane,8.51,233
42.7,15.4,44.0,625.8,31.6,49.2,36.1,5.29,Chickpea,1.49,542
62.0,24.6,56.8,889.5,114.1,45.1,57.9,3.21,Wheat,3.46,681
71.0,28.6,73.1,775.0,48.5,61.0,56.7,4.05,Soybean,2.03,201
43.4,17.6,59.2,244.8,111.9,83.4,47.6,3.25,Wheat,3.71,538
85.2,35.1,86.5,1296.6,242.3,39.9,86.3,0.77,Rice,4.12,413
48.5,28.4,39.5,335.1,27.5,37.6,40.5,2.56,Chickpea,1.0,896
46.1,15.9,56.0,209.6,33.9,45.2,40.1,1.54,Chickpea,1.75,594
33.2,22.4,59.7,317.6,27.7,55.9,26.9,5.07,Chickpea,1.3,622
67.5,26.8,63.5,951.5,40.2,47.8,59.8,4.36,Soybean,2.63,586
45.4,22.1,78.1,611.5,47.3,60.6,50.9,4.06,Groundnut,1.82,421
58.0,26.9,63.7,594.7,138.6,33.7,58.5,4.44,Maize,4.9,427
47.6,26.1,72.4,1000.4,127.7,37.5,61.4,3.32,Maize,5.15,494
50.0,16.2,49.5,448.1,132.4,42.1,49.2,3.17,Wheat,3.79,696
92.0,28.3,77.6,1556.5,164.2,61.0,102.0,3.23,Rice,7.15,340
74.9,29.3,75.2,1847.9,163.0,66.8,68.3,1.92,Rice,6.14,481
69.1,22.5,64.4,809.5,65.1,52.1,46.7,2.53,Soybean,2.01,561
65.3,23.9,66.5,562.8,153.3,49.8,43.8,3.51,Wheat,3.91,457
49.2,25.3,36.7,538.1,127.7,30.6,64.4,4.67,Cotton,2.35,771
64.2,27.1,76.7,1252.0,43.3,63.8,57.9,2.62,Soybean,2.09,666
61.9,26.6,58.3,476.7,130.0,32.3,60.8,2.56,Maize,5.03,491
31.0,19.8,67.2,368.5,20.0,39.5,51.7,4.14,Chickpea,1.81,507
42.1,28.0,45.4,533.9,58.7,34.6,38.7,1.15,Jowar,2.57,565
55.0,16.9,53.6,326.1,169.4,48.2,37.4,1.13,Wheat,5.03,710
43.9,21.3,61.8,540.9,138.8,48.9,45.1,5.79,Wheat,4.42,372
42.2,20.5,39.8,78.4,33.8,62.9,35.0,2.13,Chickpea,1.59,841
41.9,21.7,34.6,729.6,73.0,33.2,37.6,4.53,Jowar,1.82,857
49.6,22.3,57.2,155.9,157.1,31.6,37.7,1.35,Wheat,3.5,530
72.0,29.4,85.3,1690.2,188.1,39.4,75.2,6.05,Rice,6.1,129
40.4,37.1,46.0,306.1,56.7,19.8,29.2,5.68,Bajra,1.62,480
54.2,19.9,67.5,507.3,28.7,37.6,42.2,5.74,Chickpea,1.82,534
71.0,22.8,73.1,1049.8,42.8,47.0,65.7,6.77,Soybean,1.73,242
87.8,29.9,84.3,1835.7,97.8,81.9,155.8,1.97,Sugarcane,10.75,155
33.0,26.9,59.1,461.8,70.0,28.9,39.7,4.68,Jowar,2.51,533
54.1,27.7,59.9,507.3,46.4,26.4,26.7,3.03,Jowar,2.11,480
73.3,27.0,74.7,1712.1,133.9,45.9,105.1,4.25,Rice,6.08,455
45.5,29.0,59.7,610.0,57.7,29.6,41.3,0.5,Bajra,1.88,823
57.4,25.3,71.1,667.5,35.2,57.8,75.2,2.11,Groundnut,1.99,149
60.9,21.4,59.4,1105.2,186.4,32.2,43.7,2.94,Wheat,3.26,389
55.5,20.1,84.0,553.4,98.6,48.6,54.8,2.19,Wheat,5.23,433
45.4,25.9,58.4,695.4,52.8,35.4,42.8,3.23,Jowar,1.83,412
42.0,31.5,49.5,502.7,74.9,27.6,42.6,5.44,Jowar,2.16,581
69.0,22.8,64.8,1110.9,91.2,46.0,50.0,6.94,Maize,4.38,504
47.0,30.6,56.6,259.9,125.9,19.7,71.1,4.17,Cotton,2.27,857
58.3,32.2,58.3,507.1,102.3,40.6,61.5,4.49,Cotton,2.04,781
84.8,33.8,89.1,1975.6,89.7,36.7,106.0,1.32,Rice,4.53,168
55.3,18.9,58.8,898.9,137.6,55.0,58.8,5.43,Wheat,3.98,566
49.6,28.1,51.0,581.1,66.2,32.4,51.7,2.77,Jowar,1.91,588
83.0,27.9,87.0,1770.4,136.9,35.9,125.9,2.25,Rice,6.19,216
56.9,21.8,57.5,363.2,112.0,49.6,61.8,2.76,Maize,3.41,441
43.5,21.7,59.3,575.3,142.5,36.6,57.3,5.3,Maize,4.08,309
74.3,25.9,77.0,1744.4,203.9,50.5,101.9,1.13,Rice,5.98,250
55.6,23.7,75.7,1572.0,131.9,58.4,105.0,6.03,Rice,4.98,487
77.4,29.7,68.7,2211.3,108.8,108.1,181.5,2.7,Sugarcane,9.29,430
83.7,30.5,73.0,1595.0,151.7,39.8,87.3,3.61,Rice,5.02,62
81.1,26.6,80.7,950.5,166.4,46.0,104.2,2.36,Rice,5.05,342
80.0,31.1,87.3,1188.0,165.1,54.8,79.7,0.5,Rice,5.63,202
57.9,30.0,50.8,622.9,43.6,53.8,59.4,2.62,Groundnut,2.47,686
53.8,21.0,53.9,687.9,117.7,34.1,105.8,2.12,Cotton,2.2,440
34.6,23.0,54.3,459.6,44.3,28.4,52.8,4.16,Bajra,1.49,776
71.8,27.8,74.5,1759.0,196.0,52.1,77.1,5.19,Rice,5.41,291
43.8,23.4,54.9,651.8,32.9,58.1,69.0,4.77,Soybean,1.94,696
70.6,29.0,63.9,1181.8,133.0,32.6,66.8,3.42,Maize,4.37,606
34.6,35.6,51.7,230.7,75.0,25.8,23.0,3.33,Jowar,1.67,379
61.9,23.5,59.1,240.7,155.5,35.1,55.3,5.52,Maize,4.95,592
83.2,28.3,73.2,1571.6,170.1,60.5,83.0,3.39,Rice,5.89,587
67.0,32.1,77.2,1491.7,147.7,44.9,92.7,1.36,Rice,4.92,337
56.4,27.0,74.9,1159.7,53.5,65.5,61.9,1.82,Soybean,2.18,551
76.8,25.6,89.5,1156.6,214.6,74.8,72.0,3.82,Rice,4.9,354
58.2,26.1,60.7,231.6,32.3,53.3,55.7,2.13,Groundnut,1.61,538
56.0,22.0,62.3,676.6,156.1,46.6,64.7,3.78,Wheat,4.73,591
62.2,25.9,75.7,898.0,36.6,66.2,71.1,2.56,Soybean,2.35,578
56.5,25.8,76.5,1059.1,41.8,67.9,72.4,3.85,Groundnut,1.72,589
82.0,28.6,88.0,2500.0,206.0,115.6,127.1,2.11,Sugarcane,8.69,402
59.4,28.1,66.9,117.4,170.5,51.0,54.0,5.02,Maize,4.21,411
52.7,16.9,57.2,310.6,24.8,53.5,31.6,5.41,Chickpea,1.68,760
77.0,30.0,73.3,1245.6,175.4,61.8,87.5,4.34,Rice,5.78,178
51.1,26.4,58.8,555.0,146.8,52.3,53.2,3.87,Maize,5.26,570
73.9,23.6,85.2,1120.1,203.9,66.8,100.1,2.82,Rice,5.49,289
53.4,35.0,53.4,1132.8,101.2,38.0,59.1,6.61,Cotton,2.06,656
89.9,31.7,80.9,1794.7,145.0,57.2,68.3,5.58,Rice,4.87,326
53.8,28.1,62.3,616.8,82.0,40.7,73.6,2.71,Cotton,2.85,748
92.0,26.0,83.8,1450.9,137.7,70.9,74.3,0.5,Rice,4.81,200
60.0,23.0,51.2,505.9,164.8,43.7,52.2,6.63,Wheat,4.72,783
82.6,31.1,75.2,2500.0,247.0,101.1,160.1,1.2,Sugarcane,8.27,304
44.3,23.6,59.0,357.5,20.0,50.3,32.0,4.56,Chickpea,1.5,613
52.3,21.8,49.8,677.8,142.0,63.7,55.8,6.62,Wheat,4.61,456
51.6,27.6,57.5,810.8,38.2,46.4,78.9,0.71,Groundnut,2.22,656
84.1,28.2,85.4,1378.3,120.9,57.6,87.2,3.25,Rice,6.17,341
65.2,16.0,68.6,787.9,131.6,52.6,52.0,4.98,Wheat,4.0,606
53.4,18.8,53.9,445.3,85.2,48.0,39.5,5.23,Wheat,4.96,634
53.0,24.4,43.6,275.3,58.0,29.0,46.8,0.55,Jowar,1.55,690
71.9,18.5,64.7,518.9,147.4,54.4,54.0,4.31,Wheat,3.93,609
63.7,27.0,62.5,899.6,57.0,64.6,56.3,4.45,Soybean,2.08,589
59.6,25.8,60.5,1266.1,129.2,40.1,62.1,3.04,Maize,5.99,593
48.1,24.1,73.2,819.2,40.7,50.6,76.8,0.5,Groundnut,1.86,737
67.4,30.2,77.3,1632.9,182.2,53.7,123.2,3.38,Rice,4.5,222
57.6,18.4,57.2,483.0,126.6,56.3,43.3,7.92,Wheat,4.81,921
57.3,19.0,77.6,973.4,114.7,48.5,42.6,3.62,Wheat,3.67,0
36.5,27.6,21.9,230.2,70.5,44.7,33.7,1.21,Bajra,1.91,1000
51.5,24.6,65.6,923.0,36.5,65.2,74.4,2.07,Groundnut,1.63,364
64.1,23.3,77.3,951.6,120.7,64.1,54.5,5.04,Maize,4.96,707
30.3,36.2,56.3,763.3,70.2,18.9,56.0,3.57,Jowar,1.5,446
66.5,27.0,50.2,944.0,147.8,65.9,57.2,3.64,Maize,5.95,771
52.0,32.2,67.7,907.9,114.6,50.7,60.2,4.56,Cotton,2.61,323
81.9,25.8,80.1,1584.3,122.4,55.3,126.3,3.86,Rice,5.98,130
36.6,27.4,57.0,261.9,65.9,40.3,34.5,3.19,Bajra,1.99,763
39.6,31.4,27.1,104.7,66.0,50.8,56.0,2.73,Jowar,2.03,971
49.1,18.8,59.6,547.4,118.6,49.9,39.2,3.75,Wheat,4.81,476
35.6,22.7,57.2,509.9,30.1,32.9,39.3,5.55,Chickpea,1.79,979
49.7,25.2,66.4,517.8,41.2,80.3,46.0,1.06,Soybean,1.48,486
64.3,29.8,78.7,1382.1,149.8,64.6,95.0,4.69,Rice,5.61,578
50.4,24.1,54.6,449.0,26.5,57.3,43.9,1.13,Groundnut,1.79,478
47.9,27.3,68.9,292.9,34.4,47.5,84.7,3.49,Groundnut,1.73,396
53.8,17.6,55.2,737.7,121.6,43.3,29.7,3.25,Wheat,3.74,609
60.7,34.5,69.1,155.5,194.7,45.9,87.6,2.37,Rice,3.24,404
46.6,27.5,55.0,731.4,125.0,38.8,54.0,3.91,Cotton,2.88,667
52.8,27.4,51.2,1024.2,138.1,47.1,94.7,0.91,Cotton,2.7,257
59.3,28.9,57.2,692.3,43.2,38.3,75.2,1.09,Groundnut,1.78,612
59.3,19.1,58.4,244.1,121.2,44.5,32.0,4.22,Wheat,3.92,544
73.3,28.4,89.8,2055.6,180.8,46.6,103.1,0.82,Rice,4.91,55
51.7,20.4,51.2,247.9,20.0,33.2,41.4,4.55,Chickpea,1.58,715
71.2,27.3,71.1,1058.2,146.0,46.0,40.3,1.92,Maize,4.41,396
36.5,32.1,46.7,278.0,79.5,27.3,56.2,2.94,Bajra,1.87,640
83.9,29.3,81.1,1746.5,145.7,75.0,67.5,3.19,Rice,4.74,407
61.2,24.3,56.3,559.7,135.6,66.9,39.6,1.92,Wheat,4.75,654
54.2,21.4,52.6,657.4,124.2,52.4,37.5,2.82,Wheat,5.21,683
52.9,18.8,65.5,97.6,138.4,55.2,43.4,3.19,Wheat,3.64,801
72.2,31.5,84.9,1379.1,167.8,79.1,79.6,3.17,Rice,5.62,284
28.1,31.9,44.3,186.3,62.6,29.1,45.3,3.4,Bajra,1.7,865
43.1,20.1,53.6,223.1,33.0,42.8,29.5,2.73,Chickpea,1.47,604
50.7,30.1,59.6,575.1,39.0,71.2,78.2,1.47,Groundnut,2.72,675
63.2,32.5,54.9,1037.0,90.0,44.3,66.6,2.43,Cotton,2.26,641
81.0,23.7,77.1,2274.8,140.5,63.8,60.2,5.58,Rice,4.59,169
75.6,28.5,88.1,1553.6,230.2,63.5,123.0,3.73,Rice,6.89,24
35.3,29.0,32.8,463.2,71.5,18.3,33.5,7.11,Bajra,2.02,579
42.8,34.3,58.3,390.2,48.7,31.3,51.3,3.73,Bajra,2.09,469
52.7,16.3,74.0,643.6,169.4,56.8,32.8,4.26,Wheat,4.53,546
65.2,21.6,57.2,582.0,127.4,68.3,40.3,3.71,Wheat,4.6,578
40.5,18.6,57.5,268.2,30.7,55.7,30.0,0.52,Chickpea,1.69,589
57.3,12.4,82.9,751.7,117.0,42.8,63.8,2.51,Wheat,2.83,453
56.6,20.6,65.9,317.4,152.3,41.2,31.1,2.97,Wheat,3.77,678
74.8,32.1,73.4,2041.6,164.1,104.1,154.6,3.28,Sugarcane,10.0,515
45.2,33.7,54.3,913.6,127.6,37.3,66.6,1.94,Cotton,2.18,488
67.9,22.1,79.4,933.6,43.1,61.4,39.1,2.63,Soybean,2.03,469
73.6,24.5,63.7,1223.7,153.6,51.5,60.1,0.5,Maize,4.89,576
30.7,33.5,49.1,328.5,78.4,31.1,25.4,3.48,Bajra,1.73,541
58.0,28.7,55.9,744.0,26.5,40.0,62.5,6.45,Groundnut,2.24,608
48.4,29.4,52.5,561.9,142.0,43.9,52.7,2.47,Maize,4.03,495
42.4,16.5,61.1,322.2,39.8,37.7,33.3,4.26,Chickpea,1.7,567
80.8,32.3,83.1,1956.2,139.6,50.7,100.9,2.35,Rice,3.98,314
40.1,34.2,52.9,295.6,62.5,33.0,54.7,4.13,Bajra,1.77,403
35.2,35.9,34.2,436.2,52.4,28.1,47.9,8.37,Bajra,1.73,637
62.2,31.0,55.4,1358.3,100.9,40.0,70.3,1.18,Cotton,2.13,390
63.9,23.7,79.7,693.6,44.8,41.8,60.6,4.43,Soybean,2.28,425
63.3,25.4,63.8,1060.2,30.7,52.8,73.2,1.5,Groundnut,1.81,373
62.6,13.5,64.0,696.1,82.7,52.6,44.0,3.88,Wheat,3.93,589
65.8,23.1,66.5,963.2,55.2,50.5,28.6,2.86,Soybean,2.27,346
64.6,23.6,63.0,909.1,40.9,52.3,70.5,4.03,Soybean,2.35,433
77.6,27.8,81.4,1063.2,156.9,73.8,101.9,3.18,Rice,5.52,447
42.5,26.0,58.6,367.1,111.9,55.8,42.7,0.96,Wheat,3.59,664
51.8,33.4,54.1,657.1,75.3,36.7,45.7,4.09,Jowar,2.01,636
29.8,27.8,34.3,508.8,66.1,37.3,34.5,3.54,Jowar,2.39,758
54.6,21.7,70.6,605.4,80.8,39.2,50.2,4.67,Wheat,4.86,646
27.3,33.0,48.7,182.2,52.0,32.4,39.4,3.65,Bajra,1.76,919
41.9,29.2,57.6,196.6,80.4,37.2,29.8,3.91,Bajra,1.56,586
42.6,34.7,43.7,883.5,76.4,41.2,32.3,3.61,Bajra,1.61,550
66.3,25.3,71.9,2151.8,194.6,46.6,63.6,0.5,Rice,4.54,138
50.8,30.3,58.4,720.4,36.6,63.3,73.5,1.67,Groundnut,2.35,840
61.2,26.6,62.6,968.7,41.9,66.6,63.2,2.62,Soybean,2.57,370
51.7,32.9,57.6,187.1,30.5,50.0,55.2,0.5,Groundnut,1.23,440
55.8,24.2,60.3,650.1,36.0,60.9,71.5,1.53,Groundnut,2.24,608
44.6,28.7,57.6,624.9,157.7,39.8,44.2,4.8,Maize,4.94,752
50.0,13.1,74.7,894.4,142.6,36.1,43.5,4.45,Wheat,3.31,233
60.5,31.7,56.6,516.9,33.6,38.7,52.3,4.12,Groundnut,1.54,592
63.4,22.8,74.7,1012.1,43.8,60.0,59.7,3.62,Soybean,2.21,188
41.9,30.1,44.5,520.1,45.8,16.5,48.1,4.69,Bajra,1.82,591
48.6,20.9,72.7,1000.4,185.6,32.1,58.8,1.19,Maize,4.28,677
84.1,26.9,90.1,1035.7,143.9,69.2,81.9,0.65,Rice,4.81,324
56.3,14.0,62.1,575.8,137.6,56.5,38.7,4.51,Wheat,4.24,522
59.9,15.4,64.8,429.8,138.1,54.7,45.9,2.47,Wheat,3.78,570
64.7,28.1,89.4,2308.7,152.0,54.0,91.6,4.12,Rice,4.91,230
61.1,27.0,53.2,924.0,165.1,55.9,33.1,6.63,Maize,4.57,571
67.2,18.9,71.3,1404.9,158.9,48.5,48.9,4.49,Maize,4.06,204
53.7,27.1,56.2,1269.9,123.2,28.9,65.0,2.76,Cotton,2.41,338
86.5,25.7,78.6,1793.1,192.2,64.6,68.4,2.97,Rice,5.26,602
61.6,28.3,66.6,901.5,122.9,31.5,49.4,3.53,Maize,5.18,368
49.4,12.9,59.2,392.5,25.9,55.9,49.3,7.8,Chickpea,1.65,792
63.6,18.4,60.8,562.4,119.3,55.2,34.8,6.77,Wheat,3.4,463
86.7,32.2,80.3,1562.8,201.9,120.0,192.8,2.66,Sugarcane,10.46,506
53.3,23.7,49.9,925.4,90.1,38.9,66.0,2.96,Cotton,2.44,719
80.0,22.0,94.2,1424.7,206.8,73.2,78.7,2.44,Rice,4.57,203
71.3,30.1,76.4,1800.6,223.2,47.8,116.8,0.5,Rice,5.79,616
55.3,30.8,63.3,1368.9,80.1,43.8,82.9,5.51,Cotton,2.34,308
67.3,29.1,78.3,1086.2,134.8,66.7,89.1,3.61,Rice,4.5,338
52.3,27.7,48.9,764.7,134.1,36.9,41.9,2.3,Maize,5.42,507
60.1,31.0,54.3,1071.2,91.4,29.8,80.3,2.85,Cotton,2.75,440
72.1,24.1,78.8,1212.9,112.7,48.8,78.3,3.52,Maize,4.63,299
57.7,16.5,80.4,235.9,99.3,52.4,60.0,5.61,Wheat,3.7,315
91.8,26.4,81.9,1690.9,161.3,36.1,90.3,5.31,Rice,5.33,232
57.8,23.6,78.6,834.5,124.0,53.0,48.9,4.65,Wheat,3.44,645
70.4,22.0,71.7,967.6,97.2,43.6,49.6,3.58,Maize,4.76,170
83.2,31.4,80.3,2146.9,232.5,75.3,226.1,5.54,Sugarcane,10.51,54
43.3,19.4,55.3,751.4,31.2,28.9,33.0,4.14,Chickpea,1.47,446
59.1,28.3,62.6,689.7,117.8,55.9,52.6,3.12,Maize,5.53,472
71.0,32.9,84.3,1421.6,212.3,67.3,92.4,4.35,Rice,5.49,451
47.3,32.1,54.2,891.0,83.5,47.7,79.3,5.79,Cotton,2.9,694
83.3,30.3,89.2,2192.3,154.7,52.1,82.3,2.08,Rice,5.65,270
57.0,19.1,62.0,635.0,114.3,57.1,35.6,4.91,Wheat,4.55,587
54.3,29.7,74.1,612.3,41.4,54.4,72.2,3.97,Groundnut,2.46,833
37.4,32.9,36.6,243.1,59.5,21.6,28.3,4.89,Bajra,1.7,602
38.1,33.1,49.3,637.3,98.4,38.2,84.4,0.62,Cotton,3.09,474
48.8,20.0,51.7,372.6,153.3,45.8,50.2,3.68,Wheat,4.08,661
69.4,25.3,68.1,1154.8,46.2,54.7,46.6,3.65,Soybean,1.93,473
51.8,28.6,43.3,944.1,126.1,29.2,49.3,3.1,Cotton,2.51,622
45.4,28.0,54.9,882.6,41.1,58.8,47.3,2.2,Groundnut,2.28,450
33.5,32.6,53.2,468.1,60.6,28.5,33.6,3.34,Jowar,1.73,441
75.8,27.2,89.0,867.5,141.1,69.5,110.5,3.76,Rice,6.53,281
42.9,26.0,40.4,249.3,59.0,44.2,37.8,5.74,Jowar,1.89,644
77.4,26.7,67.7,2042.1,224.3,102.2,197.6,4.7,Sugarcane,9.88,264
43.8,30.0,62.3,547.2,53.4,26.3,54.3,4.93,Jowar,2.39,398
38.0,14.9,43.5,247.5,24.7,47.1,27.7,4.65,Chickpea,1.55,940
75.9,26.3,81.9,1474.0,223.7,43.7,86.9,1.63,Rice,5.33,374
33.8,21.6,34.3,423.3,20.0,37.1,41.1,1.3,Chickpea,1.54,1023
40.9,28.9,50.1,618.3,104.7,45.4,64.2,6.22,Cotton,2.88,568
59.3,21.7,56.1,508.5,116.0,60.9,48.5,3.65,Wheat,4.9,625
29.0,31.9,51.3,341.9,59.4,30.5,64.3,6.6,Bajra,2.04,633
40.1,27.5,43.8,416.5,77.9,40.4,52.8,4.26,Jowar,2.19,717
55.4,35.6,59.6,1101.4,110.5,39.0,84.4,3.0,Cotton,2.01,475
61.2,31.6,60.4,674.5,151.5,46.3,75.3,5.3,Maize,5.22,537
56.6,21.7,55.6,272.5,140.9,42.6,36.5,0.5,Wheat,3.54,345
67.4,22.2,80.0,871.5,159.9,36.0,55.5,2.55,Maize,5.61,345
81.9,24.0,64.0,1107.0,40.4,60.1,64.8,6.78,Soybean,1.49,586
62.1,22.6,43.9,893.7,104.8,47.5,36.0,4.49,Wheat,3.61,360
78.8,28.4,75.2,1341.7,156.3,38.3,53.6,1.03,Maize,4.47,312
